THR-PLT-CRN-0564,"1 T, Monorail",THR,THR-CRN-WA2,Mechanical Equipment,Crane,3,"North Grit Pump gallery, T12 north.",5
THR-DIG-PSL-4710,"Switch, Pressure-Low, Suction, Pump 4710, Solids Treatment, Heating System - Digesters - Tank 0700 & Tank 0800",THR,THR-DIG-P-4710,Instrumentation Equipment,Switch,2,Digester 7 HW Pump Basement,5
THR-DIG-PSL-4711,"Switch, Pressure-Low, Suction, Pump 4711, Solids Treatment, Heating System - Digesters - Tank 0700 & Tank 0800",THR,THR-DIG-P-4711,Instrumentation Equipment,Switch,2,Digester 7 HW Pump Basement,5
THR-DIG-PSL-4760,"Switch, Pressure-Low, Suction, Pump 4760, Solids Treatment, Heating System - Digesters - Tank 0700 & Tank 0800",THR,THR-DIG-P-4760,Instrumentation Equipment,Switch,2,Digester 8 HW Pump Basement,5
THR-DIG-PSL-4761,"Switch, Pressure-Low, Suction, Pump 4761, Solids Treatment, Heating System - Digesters - Tank 0700 & Tank 0800",THR,THR-DIG-P-4761,Instrumentation Equipment,Switch,2,Digester 8 HW Pump Basement,5
THR-AER-PSL-0615,"Switch, Pressure-Low, Tank 600, Secondary Treatment, Aeration - North",THR,THR-AER-T-0600,Instrumentation Equipment,Switch,2,Tunnel 14 North Aeration Tank # 6,5
THR-AER-PSL-0715,"Switch, Pressure-Low, Tank 700, Secondary Treatment, Aeration - North",THR,THR-AER-T-0700,Instrumentation Equipment,Switch,2,Tunnel 14 North Aeration Tank # 7,5
THR-AER-PSL-0815,"Switch, Pressure-Low, Tank 800, Secondary Treatment, Aeration - North",THR,THR-AER-T-0800,Instrumentation Equipment,Switch,2,Tunnel 14 North Aeration Tank # 8,5
THR-FT-PSL-4063,"Switch, Pressure-Low, WAS  Pump 4063 Suction, Secondary Treatment, WAS Pumping",THR,THR-FT-P-4063,Instrumentation Equipment,Switch,2,Tunnel 14 South,5
THR-FT-PSL-4064,"Switch, Pressure-Low, WAS  Pump 4064 Suction, Secondary Treatment, WAS Pumping",THR,THR-FT-P-4064,Instrumentation Equipment,Switch,2,Tunnel 14 South,5
THR-FT-PSL-4065,"Switch, Pressure-Low, WAS  Pump 4065 Suction, Secondary Treatment, WAS Pumping",THR,THR-FT-P-4065,Instrumentation Equipment,Switch,2,Tunnel 14 South,5
THR-FT-PSL-4066,"Switch, Pressure-Low, WAS  Pump 4066 Suction, Secondary Treatment, WAS Pumping",THR,THR-FT-P-4066,Instrumentation Equipment,Switch,2,Tunnel 14 South,5
THR-ACC-PSL-1602,"Switch, Pressure-Low,DG Valve Train, Boiler 1601, Plant Central Hot Water System, Hot Water Boilers",THR,THR-ACC-BO-1601,Instrumentation Equipment,Switch,2,Boiler 1601 Engine Room South Basement,5
THR-ACC-PSL-1301,"Switch, Pressure-Low,NG Valve Train, Boiler 1301, Plant Central Hot Water System, Hot Water Boilers",THR,THR-ACC-BO-1301,Instrumentation Equipment,Switch,2,Boiler 1301 Engine Room South Basement,5
THR-AER-PSLL-1611,"Switch, Pressure-Low-Low, Lube Oil, Blower 1611, Secondary Treatment, Aeration Blower System - North",THR,THR-AER-T-1614,Instrumentation Equipment,Switch,2,"Blower Bldg, Main Floor",5
THR-AER-PSLL-1711,"Switch, Pressure-Low-Low, Lube Oil, Blower 1711, Secondary Treatment, Aeration Blower System - North",THR,THR-AER-T-1714,Instrumentation Equipment,Switch,2,"Blower Bldg, Main Floor",5
THR-AER-PSLL-1811,"Switch, Pressure-Low-Low, Lube Oil, Blower 1811, Secondary Treatment, Aeration Blower System - North",THR,THR-AER-T-1814,Instrumentation Equipment,Switch,2,"Blower Bldg, Main Floor",5
THR-AER-PSLL-1911,"Switch, Pressure-Low-Low, Lube Oil, Blower 1911, Secondary Treatment, Aeration Blower System - North",THR,THR-AER-T-1914,Instrumentation Equipment,Switch,2,"Blower Bldg, Main Floor",5
THR-AER-PSLL-1111,"Switch, Pressure-Low-Low, Oil Pressure Blower 1111, Secondary Treatment, Aeration - Blower System - South",THR,THR-AER-T-1114,Instrumentation Equipment,Switch,2,"Engine Room, Main Floor",5
THR-AER-PSLL-1211,"Switch, Pressure-Low-Low, Oil Pressure Blower 1211, Secondary Treatment, Aeration - Blower System - South",THR,THR-AER-T-1214,Instrumentation Equipment,Switch,2,"Engine Room, Main Floor",5
THR-AER-PSLL-1311,"Switch, Pressure-Low-Low, Oil Pressure Blower 1311, Secondary Treatment, Aeration - Blower System - South",THR,THR-AER-T-1314,Instrumentation Equipment,Switch,2,"Engine Room, Main Floor",5
THR-DIG-PSH-0202,"Switch, Pressurel-High, DG Valve Train, Compressor Building, Gas Compressor (And Dryer)",THR,THR-DIG-CG,Instrumentation Equipment,Switch,2,Gas Compressor Bldg. Basement,5
THR-BG-PSH-0502,"Switch, Pressurel-High, DG Valve Train, Compressor Building, Gas Compressor (And Dryer)",THR,THR-DIG-CG,Instrumentation Equipment,Switch,2,Gas Compressor Bldg. Basement,5
THR-ACC-PSH-2101,"Switch, Pressurel-High, Discharge, Pump, Centrifugal 2101, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2101,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSH-2201,"Switch, Pressurel-High, Discharge, Pump, Centrifugal 2201, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2201,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSH-2301,"Switch, Pressurel-High, Discharge, Pump, Centrifugal 2301, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2301,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSH-2401,"Switch, Pressurel-High, Discharge, Pump, Centrifugal 2401, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2401,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSH-2501,"Switch, Pressurel-High, Discharge, Pump, Centrifugal 2501, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2501,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSH-2601,"Switch, Pressurel-High, Discharge, Pump, Centrifugal 2601, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2601,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-EPS-PSH-0116,"Switch, Pressurel-High, Grease Pump, Centrifugal 0116, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0110,Instrumentation Equipment,Switch,2,"EPS Grease Pump,Centrifugal 0116",5
THR-EPS-PSH-0216,"Switch, Pressurel-High, Grease Pump, Centrifugal 0216, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0210,Instrumentation Equipment,Switch,2,"EPS Grease Pump,Centrifugal 0216",5
THR-EPS-PSH-0316,"Switch, Pressurel-High, Grease Pump, Centrifugal 0316, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0310,Instrumentation Equipment,Switch,2,"EPS Grease Pump,Centrifugal 0316",5
THR-EPS-PSH-0416,"Switch, Pressurel-High, Grease Pump, Centrifugal 0416, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0410,Instrumentation Equipment,Switch,2,"EPS Grease Pump,Centrifugal 0416",5
THR-ACC-PSH-0801,"Switch, Pressurel-High, Inlet, Digester Gas Train for Boiler 0800, North Grit Boilers",THR,THR-ACC-BO-0800,Instrumentation Equipment,Switch,2,Boiler Room Grit Bldg. North,5
THR-ACC-PSH-0901,"Switch, Pressurel-High, Inlet, Digester Gas Train for Boiler 0900, North Grit Boilers",THR,THR-ACC-BO-0900,Instrumentation Equipment,Switch,2,Boiler Room Grit Bldg. North,5
THR-EPS-PSH-0110,"Switch, Pressurel-High, Oil Pump, Centrifugal 0111, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0110,Instrumentation Equipment,Switch,2,"EPS Oil Pump,Centrifugal 0111",5
THR-EPS-PSH-0210,"Switch, Pressurel-High, Oil Pump, Centrifugal 0211, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0210,Instrumentation Equipment,Switch,2,"EPS Oil Pump,Centrifugal 0211",5
THR-EPS-PSH-0310,"Switch, Pressurel-High, Oil Pump, Centrifugal 0311, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0310,Instrumentation Equipment,Switch,2,"EPS Oil Pump,Centrifugal 0311",5
THR-EPS-PSH-0410,"Switch, Pressurel-High, Oil Pump, Centrifugal 0411, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0410,Instrumentation Equipment,Switch,2,"EPS Oil Pump,Centrifugal 0411",5
THR-EPS-PSL-0116,"Switch, Pressurel-Low, Grease Pump, Centrifugal 0116, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0110,Instrumentation Equipment,Switch,2,"EPS Grease Pump,Centrifugal 0116",5
THR-EPS-PSL-0216,"Switch, Pressurel-Low, Grease Pump, Centrifugal 0216, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0210,Instrumentation Equipment,Switch,2,"EPS Grease Pump,Centrifugal 0216",5
THR-EPS-PSL-0316,"Switch, Pressurel-Low, Grease Pump, Centrifugal 0316, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0310,Instrumentation Equipment,Switch,2,"EPS Grease Pump,Centrifugal 0316",5
THR-EPS-PSL-0416,"Switch, Pressurel-Low, Grease Pump, Centrifugal 0416, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0410,Instrumentation Equipment,Switch,2,"EPS Grease Pump,Centrifugal 0416",5
THR-EPS-PSL-0110,"Switch, Pressurel-Low, Oil Pump, Centrifugal 0111, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0110,Instrumentation Equipment,Switch,2,"EPS Oil Pump,Centrifugal 0111",5
THR-EPS-PSL-0210,"Switch, Pressurel-Low, Oil Pump, Centrifugal 0211, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0210,Instrumentation Equipment,Switch,2,"EPS Oil Pump,Centrifugal 0211",5
THR-EPS-PSL-0310,"Switch, Pressurel-Low, Oil Pump, Centrifugal 0311, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0310,Instrumentation Equipment,Switch,2,"EPS Oil Pump,Centrifugal 0311",5
THR-EPS-PSL-0410,"Switch, Pressurel-Low, Oil Pump, Centrifugal 0411, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0410,Instrumentation Equipment,Switch,2,"EPS Oil Pump,Centrifugal 0411",5
THR-FPW-PSL-0016,"Switch, Pressurel-Low, Secondary Effluent Pump Suction Line, Plant Water Building",THR,THR-FPW,Instrumentation Equipment,Switch,2,Filtered Plant Water Bldg.,5
THR-ACC-PSL-2101,"Switch, Pressurel-Low, Suction, Pump, Centrifugal 2101, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2101,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSL-2201,"Switch, Pressurel-Low, Suction, Pump, Centrifugal 2201, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2201,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSL-2301,"Switch, Pressurel-Low, Suction, Pump, Centrifugal 2301, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2301,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSL-2401,"Switch, Pressurel-Low, Suction, Pump, Centrifugal 2401, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2401,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSL-2501,"Switch, Pressurel-Low, Suction, Pump, Centrifugal 2501, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2501,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ACC-PSL-2601,"Switch, Pressurel-Low, Suction, Pump, Centrifugal 2601, Plant Central Hot Water System, Plant Central Hot Water System, Hot Water Recirculation Pump, Centrifugals",THR,THR-ACC-P-2601,Instrumentation Equipment,Switch,2,Engine Room Basement,5
THR-ELS-SW-0010,"Switch, Push Button, Fire Modulator Alarm Sytem, Main Control Room",THR,THR-ELS-ADM,Electrical Equipment,Switch,1,"Admin. Bldg. 2nd Floor, Main Control Room",5
THR-DIG-SSH-5104A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5107A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5140A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5137A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5134A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5131A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5128A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5125A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5122A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5119A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5116A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5113A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSH-5110A,"Switch, Speed-High, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5128A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5140A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5134A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5137A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5104A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5125A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5122A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5119A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5116A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5131A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5107A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5110A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-DIG-SSL-5113A,"Switch, Speed-Low, Digester Gas Mixing, Tank 0100, Solids Treatment, Digester Tanks 1-6",THR,THR-DIG-MX-0100,Instrumentation Equipment,Switch,2,"Scrubber Room, Digester Tank 1-2, Ground Floor Building",5
THR-EPS-SSL-0110,"Switch, Speed-Low, Pump, Centrifugal 0110, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0110,Instrumentation Equipment,Switch,2,"EPS Screw Pump,Centrifugal 0110",5
THR-EPS-SSL-0210,"Switch, Speed-Low, Pump, Centrifugal 0210, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0210,Instrumentation Equipment,Switch,2,"EPS Screw Pump,Centrifugal 0210",5
THR-EPS-SSL-0310,"Switch, Speed-Low, Pump, Centrifugal 0310, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0310,Instrumentation Equipment,Switch,2,"EPS Screw Pump,Centrifugal 0310",5
THR-EPS-SSL-0410,"Switch, Speed-Low, Pump, Centrifugal 0410, Plant Service, Effluent Pump, Centrifugaling",THR,THR-EPS-P-0410,Instrumentation Equipment,Switch,2,"EPS Screw Pump,Centrifugal 0410",5
THR-DIG-TSH-7750,"Switch, Temperature High, Burner 7750, Waste Gas Burner",THR,THR-DIG-BU-7750,Instrumentation Equipment,Switch,2,Waste Gas Burner,5
THR-DIG-TSH-7780,"Switch, Temperature High, Burner 7780, Waste Gas Burner",THR,THR-DIG-BU-7780,Instrumentation Equipment,Switch,2,Waste Gas Burner,5
THR-ACC-TS-0750,"Switch, Temperature, AHU-0750, North Grit Bldg, Gallery Ventilation, Zone 1A and 1B",THR,THR-ACC-AHU-0750,Instrumentation Equipment,Switch,2,Grit Bldg.North Roof,5
THR-ACC-TS-0751,"Switch, Temperature, AHU-0751, Headhouse, Gallery Ventilation, Zone 1A and 1B",THR,THR-ACC-AHU-0751,Instrumentation Equipment,Switch,2,Headhouse Roof,5
THR-ACC-TS-0754,"Switch, Temperature, Air Handling Unit 0754, RAS Pump, Centrifugaling Station, T-20, Plant Services, Gallery Ventilation, Zone 3B",THR,THR-ACC-AHU-0754,Instrumentation Equipment,Switch,2,"Tunnel 20, Return Pump,Centrifugaling Station",5
THR-ACC-TS-0755,"Switch, Temperature, Air Handling Unit 0755, RAS Pump, Centrifugaling Station, T-20, Plant Services, Gallery Ventilation, Zone 3B",THR,THR-ACC-AHU-0755,Instrumentation Equipment,Switch,2,"Tunnel 20, Return Pump,Centrifugaling Station",5
THR-ACC-TS-0756,"Switch, Temperature, Air Handling Unit 0756, East Maintenance Bldg, Plant Services, Gallery Ventilation, Zone 3A",THR,THR-ACC-AHU-0756,Instrumentation Equipment,Switch,2,"Tunnel 23, East Maintenance Bldg.Basement",5
THR-ACC-TS-0757,"Switch, Temperature, Air Handling Unit 0757, East Maintenance Bldg, Plant Services, Gallery Ventilation, Zone 3A",THR,THR-ACC-AHU-0757,Instrumentation Equipment,Switch,2,"Tunnel 23, East Maintenance Bldg.Basement",5
THR-BG-TSH-0103,"Switch, Temperature, High, Compressor 0101 Cooling Water, Gas Compressor Bldg",THR,THR-BG-C-0101,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-BG-TSH-0102,"Switch, Temperature, High, Compressor 0101 Cooling Water, Gas Compressor Bldg",THR,THR-BG-C-0101,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-BG-TSH-0203,"Switch, Temperature, High, Compressor 0201 Cooling Water, Gas Compressor Bldg",THR,THR-BG-C-0201,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-BG-TSH-0202,"Switch, Temperature, High, Compressor 0201 Cooling Water, Gas Compressor Bldg",THR,THR-BG-C-0201,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-BG-TSH-0112,"Switch, Temperature, High, Fuel Gas, Compressor 0101 Discharge, Gas Compressor Bldg",THR,THR-BG-C-0101,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-BG-TSH-0212,"Switch, Temperature, High, Fuel Gas, Compressor 0201 Discharge, Gas Compressor Bldg",THR,THR-BG-C-0201,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-BG-TSH-0111,"Switch, Temperature, High, Fuel Gas, Heat Exchanger 0101 Inlet, Gas Compressor Bldg",THR,THR-BG-C-0101,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-BG-TSH-0211,"Switch, Temperature, High, Fuel Gas, Heat Exchanger 0201 Inlet, Gas Compressor Bldg",THR,THR-BG-C-0201,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-DIS-TSH-0100,"Switch, Temperature, High, Heat Detector, Fire Alarm, Disinfection Building Electrical Room Main Floor",THR,THR-DIS,Instrumentation Equipment,Switch,3,Disinfection Building Electrical Room Main Floor,5
THR-BG-TSH-0101,"Switch, Temperature, High, Heat Exchanger 0101 Cooling Water, Gas Compressor Bldg",THR,THR-BG-C-0101,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-BG-TSH-0201,"Switch, Temperature, High, Heat Exchanger 0201 Cooling Water, Gas Compressor Bldg",THR,THR-BG-C-0201,Instrumentation Equipment,Switch,3,Gas Compressor Building Main Floor,5
THR-AER-TSL-1401,"Switch, Temperature, Lube Oil Heater, Blower 1411, Blower Building, Air Blower System",THR,THR-AER-T-1401,Instrumentation Equipment,Switch,3,"Engine Room, Main Floor",5
THR-AER-TSL-1501,"Switch, Temperature, Lube Oil Heater, Blower 1511, Blower Building, Air Blower System",THR,THR-AER-T-1501,Instrumentation Equipment,Switch,3,"Engine Room, Basement",5
THR-PLT-TSH-2100,"Switch, Temperature-High, Blower 2100, Preliminary Treatment, Grit Removal - Grit Tanks - North Plant",THR,THR-PLT-BL-2100,Instrumentation Equipment,Switch,2,"Grit Bldg. Blower Room, Ground Floor",5
THR-PLT-TSH-2110,"Switch, Temperature-High, Blower 2110, Preliminary Treatment, Grit Removal - Grit Tanks - North Plant",THR,THR-PLT-BL-2110,Instrumentation Equipment,Switch,2,"Grit Bldg. Blower Room, Ground Floor",5
THR-PLT-TSH-2120,"Switch, Temperature-High, Blower 2120, Preliminary Treatment, Grit Removal - Grit Tanks - North Plant",THR,THR-PLT-BL-2120,Instrumentation Equipment,Switch,2,"Grit Bldg. Blower Room, Ground Floor",5
THR-DIG-TSH-5640,"Switch, Temperature-High, Discharge, C-5640, Mixing System, Tank 7 & 8",THR,THR-DIG-C-5640,Instrumentation Equipment,Switch,2,Gas Compressor Bldg. C-5640 North Ground Floor,5
THR-DIG-TSH-5660,"Switch, Temperature-High, Discharge, C-5660, Mixing System, Tank 7 & 8",THR,THR-DIG-C-5660,Instrumentation Equipment,Switch,2,Gas Compressor Bldg. C-5660 North Ground Floor,5
THR-DIG-TSH-5680,"Switch, Temperature-High, Discharge, Compress 5680, Solids Treatment, Mixing System - Digesters - Tank 0700 & Tank 0800, Compressors",THR,THR-DIG-C-5680,Instrumentation Equipment,Switch,2,Gas Compressor Bldg. C-5680 North Ground Floor,5
THR-DIG-TSH-5840A,"Switch, Temperature-High, Discharge, Compressor 5840, Solids Treatment - Thickening - Mixing System - Digesters - Tank 0900 & Tank 1000, Compressors",THR,THR-DIG-C-5840,Instrumentation Equipment,Switch,2,Gas Compressor Bldg. C-5840 North Ground Floor,5
THR-DIG-TSH-5860A,"Switch, Temperature-High, Discharge, Compressor 5860, Solids Treatment - Thickening - Mixing System - Digesters - Tank 0900 & Tank 1000, Compressors",THR,THR-DIG-C-5860,Instrumentation Equipment,Switch,2,Gas Compressor Bldg. C-5860 North Ground Floor,5
THR-DIG-TSH-5880A,"Switch, Temperature-High, Discharge, Compressor 5880, Solids Treatment - Thickening - Mixing System - Digesters - Tank 0900 & Tank 1000, Compressors",THR,THR-DIG-C-5880,Instrumentation Equipment,Switch,2,Gas Compressor Bldg. C-5880 North Ground Floor,5
THR-PRS-TSH-0171,"Switch, Temperature-High, Ferrous Chloride to Aeration Tank Pumps Suction Header, Chemical Building, Secondary Treatment, Phosphorous Removal",THR,THR-PRS-P,Instrumentation Equipment,Switch,3,Ferrous Chloride Bldg.,5
THR-PRS-TSH-0173,"Switch, Temperature-High, Ferrous Chloride to Aeration Tank Pumps Suction Header, Chemical Building, Secondary Treatment, Phosphorous Removal",THR,THR-PRS-P,Instrumentation Equipment,Switch,3,Ferrous Chloride Bldg.,5
